_id,name,alias,approve,price,compare_price,collections,brand,sku,barcode,categories,publish,weight,tax,sort_order,inventory_management,inventory_management_level,inventory_quantity,inventory_allow_out_of_stock,inventory_low_stock_quantity,option_set,shipping_cost,isbn,hsn,sac,upc,product_tax_code,available,created_on,google_product_category,is_catalog,google_product_category,dimension_length,dimension_width,dimension_height,google_shopping_custom_label_0,google_shopping_custom_label_1,google_shopping_custom_label_2,google_shopping_custom_label_3,google_shopping_custom_label_4,related_products,min_limit_to_buy_this_product,max_limit_to_buy_this_product,gtin,mpn,country_of_origin,uom,catalog_only,rejected_reason,cities,zip_codes,location_availability_mode,is_master_catalog,tags,updated_on,option1_name,option1_value,option2_name,option2_value,option3_name,option3_value,tag,file1,file1_description,file2,file2_description,file3,file3_description,substore,seller,metafields_downloadable_link,attributes.Product Title
,,,,3239,3599,,,S0301012,SW2753,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,Extra Double,,,,,,,,,,,,,,,
67aa02851939c1003ebfa920,Swaas 100% Pure Cotton Plain Satin Blue Mist Bedsheet Set,swaas-100percent-pure-cotton-plain-satin-blue-mist-bedsheet-set,approved,3239,3599,,Swaas,S0301193,,,1,,,0,none,,0,,,,,,,,,0,1,MON FEB 10 2025 19:13:36,,,,,,,,,,,,,1,,,,,,,,,,default,,STOCKYPHI_OOS,SAT JUN 21 2025 12:46:18,,,,,,,,,,,,,,,it@greenhomefurnishings.com,,
67aa0282bd43ce002b9630db,Swaas 100% Pure Cotton 6MM Stripes Soft Grey Bedsheet Set,swaas-100percent-pure-cotton-6mm-stripes-soft-grey-bedsheet-set,approved,2879,3199,,,S0301013,S0301812,,0,1120,,0,automatic,variant,0,,,,,,,,,0,0,MON FEB 10 2025 19:13:33,,,,,,,,,,,,,1,,,,,,,,,,default,,STOCKYPHI_OOS,FRI JUN 13 2025 10:5:9,size,Double,,,,,,,,,,,,,it@greenhomefurnishings.com,,
,,,,3239,3599,,,S0301014,S0301813,,,1310,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,size,Extra Double,,,,,,,,,,,,,,,
67aa027f9be7fd003ef7ce57,Swaas 100% Pure Cotton 6MM Stripes Blue Mist Bedsheet Set,swaas-100percent-pure-cotton-6mm-stripes-blue-mist-bedsheet-set,approved,2879,3199,,,S0301015,SW2744,,0,1120,,0,automatic,variant,5,,,,,,,,,0,1,MON FEB 10 2025 19:13:30,,,,,,,,,,,,,1,,,,,,,,,,default,,,FRI JUN 13 2025 10:5:9,size,Double,,,,,,,,,,,,,it@greenhomefurnishings.com,,
,,,,3239,3599,,,S0301016,SW2745,,,1310,,,automatic,,5,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,size,Extra Double,,,,,,,,,,,,,,,
67aa027bbf94da002b38cf09,Swaas 100% Pure Cotton Window Pane Grey / Black Bedsheet Set,swaas-100percent-pure-cotton-window-pane-grey-black-bedsheet-set,approved,1709,1899,,,S0301194,SW2199,,0,700,,0,automatic,variant,1,,,,,,,,,0,1,MON FEB 10 2025 19:13:26,,,,,,,,,,,,,1,,,,,,,,,,default,,,FRI JUN 13 2025 10:5:9,size,Single,,,,,,,,,,,,,it@greenhomefurnishings.com,,
,,,,2879,3199,,,S0301017,SW2198,,,1120,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,size,Double,,,,,,,,,,,,,,,
,,,,1359,1699,,,S0301018,SW2200,,,1310,,,automatic,,5,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,size,Extra Double,,,,,,,,,,,,,,,
67aa02781939c1003ebfa8e2,Swaas 100% Pure Cotton Pine Cone White/Grey Bedsheet Set,swaas-100percent-pure-cotton-pine-cone-white-grey-bedsheet-set,approved,1709,1899,,,S0301019,SW2201,,1,,,0,automatic,variant,0,,,,,,,,,0,1,MON FEB 10 2025 19:13:23,,,,,,,,,,,,,1,,,,,,,,,,default,,,FRI JUN 13 2025 10:5:9,Size,Single,,,,,,,,,,,,,it@greenhomefurnishings.com,,
,,,,2879,3199,,,S0301020,SW2202,,,,,,automatic,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,Double,,,,,,,,,,,,,,,
,,,,3239,3599,,,S0301021,SW2203,,,,,,automatic,,2,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,Extra Double,,,,,,,,,,,,,,,
67aa02759be7fd003ef7ce24,Swaas 100% Pure Cotton Snow Flake White/Grey Bedsheet Set,swaas-100percent-pure-cotton-snow-flake-white-grey-bedsheet-set,approved,1709,1899,,,S0301022,SW2204,,1,,,0,automatic,variant,0,,,,,,,,,0,1,MON FEB 10 2025 19:13:20,,,,,,,,,,,,,1,,,,,,,,,,default,,,FRI JUN 13 2025 10:5:9,Size,Single,,,,,,,,,,,,,it@greenhomefurnishings.com,,
,,,,2879,3199,,,S0301023,SW2205,,,,,,automatic,,5,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,Double,,,,,,,,,,,,,,,
,,,,3239,3599,,,S0301024,SW2206,,,,,,automatic,,5,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,Extra Double,,,,,,,,,,,,,,,
67aa0272bd43ce002b963060,Swaas 100% Pure Cotton Micro Checks Almond Bedsheet Set,swaas-100percent-pure-cotton-micro-checks-almond-bedsheet-set,approved,2429,2699,,,S0301025,SW2116,,0,1120,,0,automatic,variant,0,,,,,,,,,0,1,MON FEB 10 2025 19:13:17,,,,,,,,,,,,,1,,,,,,,,,,default,,,FRI JUN 13 2025 10:5:9,size,Double,,,,,,,,,,,,,it@greenhomefurnishings.com,,
,,,,2699,2999,,,S0301026,SW2117,,,1310,,,automatic,,25,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,size,Extra Double,,,,,,,,,,,,,,,
67aa026fbd43ce002b96304f,THLC Books and Stationary For STD 10,thlc-books-and-stationary-for-std-10,pending,5050,5050,,,H0501607,,,0,,,0,none,,0,,,,,,,,,0,1,MON FEB 10 2025 19:13:13,,,,,,,,,,,,,1,,,,,,,,,,default,,STOCKYPHI_OOS,SAT JUN 21 2025 12:46:29,,,,,,,,,,,,,,,sales.support@hfnlife.com,,
67aa026b9be7fd003ef7cdf5,THLC Set of Books and Stationary For STD 9,thlc-set-of-books-and-stationary-for-std-9,pending,4500,4500,,,H0501606,,,0,,,0,none,,0,,,,,,,,,0,1,MON FEB 10 2025 19:13:10,,,,,,,,,,,,,1,,,,,,,,,,default,,STOCKYPHI_OOS,SAT JUN 21 2025 12:46:31,,,,,,,,,,,,,,,sales.support@hfnlife.com,,
67aa0269fc1f1400242fed94,"Bhandara accommodation Booking (Apr28 - May 2, 2022)",bhandara-accommodation-booking-apr28-may-2-2022-,approved,3500,3500,,,H0510001,,,1,,,0,automatic,variant,0,,,,,,,,,0,0,MON FEB 10 2025 19:13:7,,,,,,,,,,,,,1,,,,,,,,,,default,,"bed,bhandara booking,comfort dorm,dorm",THUR JUN 12 2025 17:36:55,Air Conditioner,A/C Room,Blocks & Floor,Comfort Dorm - Ground Floor,Type of Bed & Berth,Bunk Bed - Lower Berth,,,,,,,,,sales.support@hfnlife.com,,
,,,,3500,3500,,,H0510002,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Air Conditioner,A/C Room,Blocks & Floor,Comfort Dorm - Ground Floor,Type of Bed & Berth,Bunk Bed - Upper Berth,,,,,,,,,,,
,,,,3500,3500,,,H0510003,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Air Conditioner,A/C Room,Blocks & Floor,Comfort Dorm - First Floor,Type of Bed & Berth,Bunk Bed - Lower Berth,,,,,,,,,,,
,,,,3500,3500,,,H0510004,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Air Conditioner,A/C Room,Blocks & Floor,Comfort Dorm - First Floor,Type of Bed & Berth,Bunk Bed - Upper Berth,,,,,,,,,,,
,,,,3000,3000,,,H0510005,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Air Conditioner,A/C Room,Blocks & Floor,South Block S3 - Ground Floor,Type of Bed & Berth,Bunk Bed - Lower Berth,,,,,,,,,,,
,,,,3000,3000,,,H0510006,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Air Conditioner,A/C Room,Blocks & Floor,South Block S3 - Ground Floor,Type of Bed & Berth,Bunk Bed - Upper Berth,,,,,,,,,,,
,,,,3500,3500,,,H0510007,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Air Conditioner,A/C Room,Blocks & Floor,North Block Ground Floor,Type of Bed & Berth,Metal Cot,,,,,,,,,,,
,,,,3500,3500,,,H0510008,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Air Conditioner,A/C Room,Blocks & Floor,North Block First Floor,Type of Bed & Berth,Metal Cot,,,,,,,,,,,
,,,,3000,3000,,,H0510009,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Air Conditioner,A/C Room,Blocks & Floor,North Training Hall Ground Floor,Type of Bed & Berth,Bunk Bed - Lower Berth,,,,,,,,,,,
,,,,3000,3000,,,H0510010,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Air Conditioner,A/C Room,Blocks & Floor,North Training Hall Ground Floor,Type of Bed & Berth,Bunk Bed - Upper Berth,,,,,,,,,,,
,,,,3000,3000,,,H0510011,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Air Conditioner,A/C Room,Blocks & Floor,German Tent - Ground Floor,Type of Bed & Berth,Bunk Bed - Lower Berth,,,,,,,,,,,
,,,,3000,3000,,,H0510012,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Air Conditioner,A/C Room,Blocks & Floor,German Tent - Ground Floor,Type of Bed & Berth,Bunk Bed - Upper Berth,,,,,,,,,,,
,,,,2500,2500,,,H0510013,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Air Conditioner,Non A/C Room,Blocks & Floor,North Block Second Floor,Type of Bed & Berth,Bunk Bed - Lower Berth,,,,,,,,,,,
,,,,2500,2500,,,H0510014,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Air Conditioner,Non A/C Room,Blocks & Floor,North Block Second Floor,Type of Bed & Berth,Bunk Bed - Upper Berth,,,,,,,,,,,
,,,,2000,2000,,,H0510015,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Air Conditioner,Non A/C Room,Blocks & Floor,South Block S4 - Ground Floor,Type of Bed & Berth,Bunk Bed - Lower Berth,,,,,,,,,,,
,,,,2000,2000,,,H0510016,,,,,,,automatic,,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Air Conditioner,Non A/C Room,Blocks & Floor,South Block S4 - Ground Floor,Type of Bed & Berth,Bunk Bed - Upper Berth,,,,,,,,,,,
67aa0265bd43ce002b96301e,Cottage Wellness Castor Oil Cold and Wood Pressed Edible 1 Litre,cottage-wellness-castor-oil-cold-and-wood-pressed-edible-1-litre,approved,1100,1100,,Cottage Wellness,L0103039,,,1,,,0,automatic,product,29,,,,,,,,,0,1,MON FEB 10 2025 19:13:3,,,,,,,,,,,,,1,,,,,,,,,,default,,"Cold Pressed Oils,Food,Food_Edible Oil",SAT JUN 21 2025 12:46:43,,,,,,,,,,,,,,,mahibrala@hotmail.com,,
67aa02623bd98900244fc321,Cottage Wellness Buffalo Ghee 500 gms,cottage-wellness-buffalo-ghee-500-gms,approved,700,700,,Cottage Wellness,L0103038,,Grocery,1,,,0,automatic,product,408,,,,,,,,,0,1,MON FEB 10 2025 19:13:1,,,,,,,,,,,,,1,,,,,,,,,,default,,"Diary Products,Food",MON JUN 23 2025 17:36:21,,,,,,,,,,,,,,,mahibrala@hotmail.com,,
67aa02603bd98900244fc310,Cottage Wellness Black Sesame Oil Cold and Wood Pressed Edible 1Litre,cottage-wellness-black-sesame-oil-cold-and-wood-pressed-edible-1litre,approved,650,650,,Cottage Wellness,L0103037,,,1,,,0,automatic,product,491,,,,,,,,,0,1,MON FEB 10 2025 19:12:58,,,,,,,,,,,,,1,,,,,,,,,,default,,"Cold Pressed Oils,Food,Food_Edible Oil",SAT JUN 21 2025 12:46:46,,,,,,,,,,,,,,,mahibrala@hotmail.com,,
67aa025d1939c1003ebfa860,Cottage Wellness Home Made Amla Pickle 250 gm,cottage-wellness-home-made-amla-pickle-250-gm,approved,235,235,,Cottage Wellness,L0103035,,Grocery,1,,,0,automatic,product,27,,,,,,,,,0,1,MON FEB 10 2025 19:12:55,,,,,,,,,,,,,1,,,,,,,,,,default,,"Food,Food_Chutney",MON JUN 23 2025 17:36:21,,,,,,,,,,,,,,,mahibrala@hotmail.com,,
67aa025bbd43ce002b962ff6,Cottage Wellness Almond oil Cold and Wood Pressed Edible 250 ml,cottage-wellness-almond-oil-cold-and-wood-pressed-edible-250-ml,approved,1201,1201,,Cottage Wellness,L0103034,,,1,,,0,automatic,product,43,,,,,,,,,0,1,MON FEB 10 2025 19:12:53,,,,,,,,,,,,,1,,,,,,,,,,default,,"Cold Pressed Oils,Food,Food_Edible Oil",SAT JUN 21 2025 12:46:49,,,,,,,,,,,,,,,mahibrala@hotmail.com,,
67aa02589be7fd003ef7cd9c,Vijaya Lakshmi Violet Necklace,vijaya-lakshmi-violet-necklace,approved,5300,5300,,,V0103033,,,0,60,,0,none,,0,,,,,,,,,0,1,MON FEB 10 2025 19:12:50,,,,,,,,,,,,,1,,,,,,,,,,default,,"Accessories,Hearty_Women,Jewellery,Necklace,New Arrival,STOCKYPHI_OOS",SAT JUN 21 2025 12:46:50,,,,,,,,,,,,,,,vinish.bidriware@gmail.com,,
67aa02563bd98900244fc2df,Vijaya Lakshmi Pendant,vijaya-lakshmi-pendant,approved,4500,4500,,,V0103032,,,1,,,0,automatic,product,1,,,,,,,,,0,1,MON FEB 10 2025 19:12:48,,,,,,,,,,,,,1,,,,,,,,,,default,,"Accessories,Hearty_Women,Jewellery,New Arrival,Pendant",SAT JUN 21 2025 12:46:51,,,,,,,,,,,,,,,vinish.bidriware@gmail.com,,
67aa02549be7fd003ef7cd84,Vijaya Lakshmi Coral Necklace,vijaya-lakshmi-coral-necklace,approved,6000,6000,,,V0103031,,,1,,,0,none,,0,,,,,,,,,0,1,MON FEB 10 2025 19:12:46,,,,,,,,,,,,,1,,,,,,,,,,default,,"Accessories,Hearty_Women,Jewellery,Necklace,New Arrival,STOCKYPHI_OOS",SAT JUN 21 2025 12:46:53,,,,,,,,,,,,,,,vinish.bidriware@gmail.com,,
67aa0251bd43ce002b962fb6,Diamond shaped Metal Crushed Earrings,diamond-shaped-metal-crushed-earrings,approved,199,199,,,S0700028,,Fashion & Apparels:Accessories,1,,,0,none,,0,,,,,,,,,0,1,MON FEB 10 2025 19:12:43,,,,,,,,,,,,,1,,,,,,,,,,default,,"Accesories_Artificial Jewellery,Accessories_Artificial Jewellery,Accessories_Jewellery,artificial jewellery,Jewellery,STOCKYPHI_OOS",SAT JUN 21 2025 12:46:54,,,,,,,,,,,,,,,sales@hfnlife.com,,
67aa024e1939c1003ebfa7f6,Fish eye Leaf Earrings,fish-eye-leaf-earrings,approved,199,259,,,S0700027,,Fashion & Apparels:Accessories,1,,,0,none,,0,,,,,,,,,0,1,MON FEB 10 2025 19:12:40,,,,,,,,,,,,,1,,,,,,,,,,default,,"Accesories_Artificial Jewellery,Accessories_Artificial Jewellery,Accessories_Jewellery,artificial jewellery,Jewellery,STOCKYPHI_OOS",SAT JUN 21 2025 12:46:56,,,,,,,,,,,,,,,sales@hfnlife.com,,
67aa024abd43ce002b962f90,Circular Crushed Earring - Silver color,circular-crushed-earring-silver-color,approved,199,259,,,S0700026,,Fashion & Apparels:Accessories,1,,,0,none,,0,,,,,,,,,0,1,MON FEB 10 2025 19:12:37,,,,,,,,,,,,,1,,,,,,,,,,default,,"Accesories_Artificial Jewellery,Accessories_Artificial Jewellery,Accessories_Jewellery,artificial jewellery,Jewellery,STOCKYPHI_OOS",SAT JUN 21 2025 12:46:57,,,,,,,,,,,,,,,sales@hfnlife.com,,
67aa0247bf94da002b38ce28,Square Crushed Earring,square-crushed-earring,approved,199,259,,,S0700025,,Fashion & Apparels:Accessories,1,,,0,none,,0,,,,,,,,,0,1,MON FEB 10 2025 19:12:34,,,,,,,,,,,,,1,,,,,,,,,,default,,,SAT JUN 21 2025 12:46:58,,,,,,,,,,,,,,,sales@hfnlife.com,,
67aa0244bd43ce002b962f65,Long loreal design Earrings,long-loreal-design-earrings,approved,349,399,,,S0700024,,Fashion & Apparels:Accessories,1,,,0,none,,0,,,,,,,,,0,1,MON FEB 10 2025 19:12:30,,,,,,,,,,,,,1,,,,,,,,,,default,,"Accesories_Artificial Jewellery,Accessories_Artificial Jewellery,Accessories_Jewellery,artificial jewellery,Jewellery,STOCKYPHI_OOS",SAT JUN 21 2025 12:47:0,,,,,,,,,,,,,,,sales@hfnlife.com,,
67aa0241fc1f1400242fecaa,Morrocan Design Long Metal Earrings,morrocan-design-long-metal-earrings,approved,299,399,,,S0700023,,Fashion & Apparels:Accessories,1,,,0,none,,0,,,,,,,,,0,1,MON FEB 10 2025 19:12:27,,,,,,,,,,,,,1,,,,,,,,,,default,,"Accesories_Artificial Jewellery,Accessories_Artificial Jewellery,Accessories_Jewellery,artificial jewellery,Jewellery,STOCKYPHI_OOS",SAT JUN 21 2025 12:47:1,,,,,,,,,,,,,,,sales@hfnlife.com,,
67aa023ebd43ce002b962f35,Pearl single drop Earrings,pearl-single-drop-earrings,approved,149,199,,,S0700022,,Fashion & Apparels:Accessories,1,,,0,none,,0,,,,,,,,,0,1,MON FEB 10 2025 19:12:24,,,,,,,,,,,,,1,,,,,,,,,,default,,"Accesories_Artificial Jewellery,Accessories_Artificial Jewellery,Accessories_Jewellery,artificial jewellery,Jewellery,STOCKYPHI_OOS",SAT JUN 21 2025 12:47:3,,,,,,,,,,,,,,,sales@hfnlife.com,,
67aa023bfc1f1400242fec85,Teardrop Jhumki Earrings - Pink,teardrop-jhumki-earrings-pink,approved,349,499,,,S0700021,,Fashion & Apparels:Accessories,1,,,0,none,,0,,,,,,,,,0,1,MON FEB 10 2025 19:12:21,,,,,,,,,,,,,1,,,,,,,,,,default,,STOCKYPHI_OOS,SAT JUN 21 2025 12:47:4,,,,,,,,,,,,,,,sales@hfnlife.com,,
67aa02373bd98900244fc255,Hoop Leaf Earring,hoop-leaf-earring,approved,149,249,,,S0700020,,Fashion & Apparels:Accessories,1,,,0,none,,0,,,,,,,,,0,1,MON FEB 10 2025 19:12:18,,,,,,,,,,,,,1,,,,,,,,,,default,,"Accesories_Artificial Jewellery,Accessories_Artificial Jewellery,Accessories_Jewellery,artificial jewellery,Jewellery,STOCKYPHI_OOS",SAT JUN 21 2025 12:47:5,,,,,,,,,,,,,,,sales@hfnlife.com,,
67aa02341939c1003ebfa777,Golden Drop Earrings,golden-drop-earrings,approved,249,350,,,S0700019,,Fashion & Apparels:Accessories,1,,,0,none,,0,,,,,,,,,0,1,MON FEB 10 2025 19:12:15,,,,,,,,,,,,,1,,,,,,,,,,default,,"Accesories_Artificial Jewellery,Accessories_Artificial Jewellery,Accessories_Jewellery,artificial jewellery,Jewellery,STOCKYPHI_OOS",SAT JUN 21 2025 12:47:7,,,,,,,,,,,,,,,sales@hfnlife.com,,
67aa02319be7fd003ef7cd0b,Pearl Drop earrings - Artificial,pearl-drop-earrings-artificial,approved,199,259,,,S0700018,,Fashion & Apparels:Accessories,1,,,0,automatic,product,6,,,,,,,,,0,1,MON FEB 10 2025 19:12:12,,,,,,,,,,,,,1,,,,,,,,,,default,,"Accesories_Artificial Jewellery,Accessories_Artificial Jewellery,Accessories_Jewellery,artificial jewellery,Jewellery,STOCKYPHI_OOS",SAT JUN 21 2025 12:47:8,,,,,,,,,,,,,,,sales@hfnlife.com,,
67aa022e1939c1003ebfa741,IT CAREER PLAY IT LIKE A T20,it-career-play-it-like-a-t20,approved,549,599,,,G0400001,,,1,,,0,automatic,product,77,,,,,,,,,0,1,MON FEB 10 2025 19:12:9,,,,,,,,,,,,,1,,,,,,,,,,default,,"IT Career,IT Career Coaching,IT Career Guidance,IT Career Jobs,IT Career Path,IT Career Strategy,IT Career Tips,IT Profession,New Arrival",SAT JUN 21 2025 12:47:10,,,,,,,,,,,,,,,goldenmountainenterprise@gmail.com,,
67aa022bbd43ce002b962ed8,Ecopath Epsom Salt ( Magnesium Sulfate),ecopath-epsom-salt-magnesium-sulfate-,approved,250,250,,,W0103119,,,1,,,0,automatic,product,12,,,,,,,,,0,1,MON FEB 10 2025 19:12:5,,,,,,,,,,,,,1,,,,,,,,,,default,,"ecopath,epsomesalt,magnesium sulfate,mgs04,organic fertilizer",SAT JUN 21 2025 12:47:11,,,,,,,,,,,,,,,wecarenaturegift@gmail.com,,
67aa02283bd98900244fc211,"Eco Path - Probiotic Organic Fertilizer for Flowering, Fruiting & Root Enhancing with Measuring cup",eco-path-probiotic-organic-fertilizer-for-flowering-fruiting-and-root-enhancing-with-measuring-cup,approved,250,,,,W0103113,,,1,,,0,automatic,variant,15,,,,,,,,,0,1,MON FEB 10 2025 19:12:2,,,,,,,,,,,,,1,,,,,,,,,,default,,"ecopath,fertilizer,organic fertilizer,probiotic,probiotic fertilizer,we care nature",FRI JUN 13 2025 10:5:10,Size,250ml,,,,,,,,,,,,,wecarenaturegift@gmail.com,,
,,,,340,,,,W0103114,,,,,,,automatic,,16,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,500ml,,,,,,,,,,,,,,,
,,,,520,,,,W0103115,,,,,,,automatic,,16,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,1Ltr,,,,,,,,,,,,,,,
67aa02253bd98900244fc1f6,"Eco Path Organic Carbon Fertilizer for All Crops with Measuring cup, Perfect to Use On Indoor/Outdoor Plants",eco-path-organic-carbon-fertilizer-for-all-crops-with-measuring-cup-perfect-to-use-on-indoor-outdoor-plants,approved,250,,,,W0103116,,,1,,,0,automatic,variant,14,,,,,,,,,0,1,MON FEB 10 2025 19:11:59,,,,,,,,,,,,,1,,,,,,,,,,default,,"bio fertilizer,carbon fertilizer,ecopath,ecopath carbon fertilizer,fertilizer,fertilizer for home garden,fertilizer for vegetables,mannure,micro nutrient,organic carbon fertilizer",FRI JUN 13 2025 10:5:10,Size,250 ml,,,,,,,,,,,,,wecarenaturegift@gmail.com,,
,,,,340,,,,W0103117,,,,,,,automatic,,16,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,500ml,,,,,,,,,,,,,,,
,,,,520,,,,W0103118,,,,,,,automatic,,16,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Size,1 ltr,,,,,,,,,,,,,,,
67aa02219be7fd003ef7cca6,"Himalayan Herbs Set -Thyme, Rosemary and Lemon Basil ,each 50 gm",himalayan-herbs-set-thyme-rosemary-and-lemon-basil-each-50-gm,approved,350,350,,,H0600548,,,1,,,0,none,,0,,,,,,,,,0,1,MON FEB 10 2025 19:11:56,,,,,,,,,,,,,1,,,,,,,,,,default,,STOCKYPHI_OOS,SAT JUN 21 2025 12:47:16,,,,,,,,,,,,,,,abhyasinarendra@gmail.com,,
67aa021efc1f1400242febfd,Himalayan high Medicinal Nettle leaf Tea by Himalayan Pearl,himalayan-high-medicinal-nettle-leaf-tea-by-himalayan-pearl,approved,245,245,,,H0600549,,,1,,,0,automatic,product,292,,,,,,,,,0,1,MON FEB 10 2025 19:11:53,,,,,,,,,,,,,1,,,,,,,,,,default,,STOCKYPHI_OOS,SAT JUN 21 2025 12:47:18,,,,,,,,,,,,,,,abhyasinarendra@gmail.com,,
67aa021a1939c1003ebfa6c4,"Himalayan Mountains Famous Rasyali Refresh Herbal 100 gm Tea ,10x effective than Green Teas",himalayan-mountains-famous-rasyali-refresh-herbal-100-gm-tea-10x-effective-than-green-teas,approved,190,190,,,H0600550,,,1,,,0,automatic,product,202,,,,,,,,,0,1,MON FEB 10 2025 19:11:50,,,,,,,,,,,,,1,,,,,,,,,,default,,STOCKYPHI_OOS,SAT JUN 21 2025 12:47:19,,,,,,,,,,,,,,,abhyasinarendra@gmail.com,,
67aa02181939c1003ebfa6ab,Heartyculture Women’s Day Special Combo,heartyculture-womens-day-special-combo,approved,2208,2403,,Heartyculture,H0403033,,,1,,,0,none,,0,,,,,,,,,0,1,MON FEB 10 2025 19:11:46,,,,,,,,,,,,,1,,,,,,,,,,default,,"curcumin,hair,Hair Care,Hair Care_Hair Strengthening,hair growth,hair treatment,haircare,hairfall,Heartyculture,moringa tablets,New Arrival,Personal Care_ Hair Care,personal Care_Hair Care,Skin care,skin tone,tbo,Wellness,Wellness_Featured,Wellness_Food Supplement,Wellness_Skin Care",SAT JUN 21 2025 12:47:21,,,,,,,,,,,,,,,sales@heartyculture.com,,"Offer, Combo"
67aa0215bf94da002b38cd85,Coconut Shell Soap Dish - Round,coconut-shell-soap-dish-round,approved,249,249,,,G0300029,,,1,,,0,automatic,product,20,,,,,,,,,0,1,MON FEB 10 2025 19:11:44,,,,,,,,,,,,,1,,,,,,,,,,default,,"New Arrival,STOCKYPHI_OOS",SAT JUN 21 2025 12:47:22,,,,,,,,,,,,,,,sales.support@hfnlife.com,,
67aa02139be7fd003ef7cc71,All Purpose Ovel Coconut Shell Bowls - Pack of 2,all-purpose-ovel-coconut-shell-bowls-pack-of-2,approved,296,296,,,G0300028,,,1,,,0,none,,0,,,,,,,,,0,1,MON FEB 10 2025 19:11:41,,,,,,,,,,,,,1,,,,,,,,,,default,,"New Arrival,STOCKYPHI_OOS",SAT JUN 21 2025 12:47:23,,,,,,,,,,,,,,,sales.support@hfnlife.com,,
67aa0211fc1f1400242febb9,Foldable and Reusable Jute Cotton Shopping Bag - Pack of 2,foldable-and-reusable-jute-cotton-shopping-bag-pack-of-2,approved,398,398,,,G0300027,,,1,,,0,none,,0,,,,,,,,,0,1,MON FEB 10 2025 19:11:38,,,,,,,,,,,,,1,,,,,,,,,,default,,"New Arrival,STOCKYPHI_OOS",SAT JUN 21 2025 12:47:25,,,,,,,,,,,,,,,sales.support@hfnlife.com,,
67aa020e3bd98900244fc160,Coconut Wood Spork - Pack of 4,coconut-wood-spork-pack-of-4,approved,396,396,,,G0300026,,,1,,,0,none,,0,,,,,,,,,0,1,MON FEB 10 2025 19:11:36,,,,,,,,,,,,,1,,,,,,,,,,default,,"New Arrival,STOCKYPHI_OOS",SAT JUN 21 2025 12:47:26,,,,,,,,,,,,,,,sales.support@hfnlife.com,,
67aa020bfc1f1400242feb78,Geosmin Bamboo Toothbrush Pack of 4,geosmin-bamboo-toothbrush-pack-of-4,approved,398,398,,,G0300025,,,1,,,0,automatic,product,1,,,,,,,,,0,1,MON FEB 10 2025 19:11:33,,,,,,,,,,,,,1,,,,,,,,,,default,,New Arrival,SAT JUN 21 2025 12:47:28,,,,,,,,,,,,,,,sales.support@hfnlife.com,,
